Year,Month,Variable,E.Anchorage,H.Annette_Island,A.Barrow,C.Bethel,D.Bettles,G.Cold_Bay,H.Cordova,D.Fairbanks,E.Homer,H.Juneau,C.King_Salmon,H.Kodiak,B.Kotzebue,D.McGrath,B.Nome,D.Northway,B.St_Paul_Island,E.Talkeetna,D.Tanana,H.Yakutat
1994,Jun,T,13.71,-14.8,0.29,11.32,12.82,7.56,11.33,14.67,11.01,12.68,10.94,10.94,6.48,13.52,8.76,13.57,5.61,13.44,13.66,11.43
1994,Jul,T,14.89,-15.43,5.29,13.12,16.79,10.39,12.65,18.17,12.51,14.11,13.14,11.66,13.07,15.59,10.31,16.17,8.7,15.03,17.38,12.57
1994,Aug,T,14.86,-15.8,6.17,11.27,12.18,11.77,13.76,15.31,13.04,15.17,13.25,13.94,10.34,12.87,9.2,15.32,9.05,14.33,14.77,13.16
1994,Sep,T,9.23,-10.45,-2.66,7.51,4.11,8.72,NA,6.49,8.72,10.09,9.21,9.62,4.39,6.73,5.76,5.08,6.98,8.08,5.56,8.88
1994,Oct,T,0.84,-9.81,-13.14,-2.56,-7.72,3.88,4.42,-6.1,2.81,6.26,-1.2,4.09,-7.59,-5.85,-4.57,-6.71,2.88,-0.26,-5.07,4.94
1994,Nov,T,-9.32,-9.15,-22.54,-8.47,-24.5,1.78,-4.63,-17.6,-3.73,-1.44,-7.09,-0.32,-16.39,-15.96,-13.06,-20.6,0.27,-12.29,-19.31,-3.16
1994,Dec,T,-9.06,-12.33,-26.66,-13.55,-23.52,-1.22,-2.47,-22.47,-3.76,-2.42,-9.87,-1.98,-19.36,-21.34,-15.74,-27.31,-2.11,-10.51,-21.94,-3.62
1995,Jan,T,-9.11,-15.31,-24.4,-12.4,-22.25,-3.16,-2.52,-22.97,-4.42,-2.69,-6.96,-0.54,-18.03,-20.66,-13.33,-25.28,-5.73,-12.01,-20.53,-4.38
1995,Feb,T,-6.3,-14.89,-26.76,-10.62,-19.47,-1.18,-2.19,-17.86,-3.18,-1.69,-4.96,-0.2,-16.49,-14.67,-11.62,-18.27,-5.68,-8.42,-17.01,-2.42
1995,Mar,T,-7.44,-13.82,-27.03,-12.56,-19.22,-2.51,-2.97,-15.67,-5.11,-0.93,-8.13,-1.37,-21.82,-15.45,-15.07,-15.11,-6.39,-9.63,-16.96,-2.67
1995,Apr,T,4.63,-14.64,-13.57,-0.23,0.96,0.38,5.08,4.51,4.97,6.33,4.59,4.86,-9.46,3.02,-3.52,3.07,-3.04,3.81,NA,4.38
1995,May,T,9.32,-16.31,-3.14,7.92,10.18,4.69,8.16,11.93,7.74,10.77,7.99,6.21,2.37,10.46,5.33,10.85,2.53,9.18,NA,8.42
1995,Jun,T,13.31,-16.13,2.54,11.18,13.34,7.93,10.79,16.03,10.91,12.96,11.75,9.65,7.14,13.35,6.1,15.5,5.07,13.22,14.54,10.73
1995,Jul,T,15.12,-15.23,4.62,13.72,15.76,10.46,12.95,17.27,12.77,13.88,14.02,12.21,13.19,15.14,9.82,15.06,8.42,15.29,16.64,12.48
1995,Aug,T,14.38,-15.04,2.52,11.98,11.49,10.25,12.15,14.02,11.96,12.67,12.64,13.04,10.39,12.35,10,11.68,9.91,13.49,13.33,11.59
1995,Sep,T,12.02,-14.45,1.97,10.09,8.42,9.97,11.64,11.53,10.96,12.09,11.35,10.93,8.67,9.81,8.73,8.71,8.5,11.37,9.39,12.01
1995,Oct,T,3.39,-9.22,-7.47,-0.44,-4.97,4.98,5.39,-2.24,5.03,6.51,1.7,5.7,-3.26,-3.36,-1.52,-3.32,3.62,NA,-4.75,5.31
1995,Nov,T,-6.11,-8.83,-15.56,-10.82,-22.78,0.06,-2.08,-19.28,-3.14,0.19,-7.54,1.1,-14.14,-16.67,-9.06,-21.73,0.44,-7.32,-18.58,-0.33
1995,Dec,T,-7.24,-11.41,-24.34,-11.77,-24.17,1.08,-3.08,-22.77,-2.24,-3.8,-3.88,1.53,-17.92,-21.41,-9.42,-25.06,0.41,-9.08,-21.18,-1.87
1996,Jan,T,-14.43,-14.01,-21.72,-13.94,-28.92,-1.12,-11.42,-27.15,-7.36,-8.58,-9.34,-1.53,-19.77,-24.39,-15.31,-33.76,-0.81,-15.45,-27.15,-9.33
1996,Feb,T,-9.01,-13.12,-26.81,-13.24,-23.17,-1.44,-3.52,-19.24,-4.99,-1.71,-10.04,-1.65,-19.75,-19.11,-15.64,-20.12,-3.07,-11.59,-21.31,-1.41
1996,Mar,T,-1.57,-14.23,-20.89,-2.96,-13.67,2.68,0.08,-9.18,0.79,0.43,0.6,2.49,-13.18,-7.09,-8.21,-12.63,0.52,-3.01,-9.12,0.16
1996,Apr,T,3.68,-13.33,-17.78,-1.73,-5.91,2.08,3.76,0.71,3.67,4.84,1.6,3.82,-11.82,-2.26,-5.91,-1.93,-0.19,2.59,-2.94,3.57
1996,May,T,10.01,-16.39,-3.39,7.15,6.27,6.22,8.52,9.49,7.09,9.27,8.04,8.6,1.52,8.73,3.6,6.76,4.23,9.58,7.94,7.31
1996,Jun,T,13.79,-13.58,3.22,10.66,13.77,7.47,10.94,15.24,10.54,12.25,11.07,10.38,7.79,13.64,6.72,11.88,7.26,13.4,14.35,10.47
1996,Jul,T,15.5,-17.17,5.68,13.33,14.65,10.53,12.94,17.44,12.65,14.29,12.93,12,12.56,16.06,11.42,14.48,9.11,15.22,16.62,12.68
1996,Aug,T,13.67,-14.99,2.16,10.88,NA,10.95,12.25,11.89,12.08,12.62,11.59,12.66,9.3,11.23,8.74,10.47,10.17,12.53,10.62,11.87
1996,Sep,T,8.04,-12.44,-2.32,5.54,3.04,7.75,7.85,5.54,8.01,9.36,6.41,8.43,3.46,4.96,4.28,3.21,7.28,6.79,5.4,7.82
1996,Oct,T,-3.69,-9.24,NA,-2.37,NA,4.28,1.33,-10.45,0.06,4.52,-1.48,3.76,-7.51,NA,-4.89,NA,4.21,NA,-10.82,2.81
1996,Nov,T,-7.25,-13.59,-12.59,-5.01,-17.46,2.87,-2.82,-18.87,-1.36,-0.41,-3.59,2.04,-10.93,-17.46,-7.27,-24.52,2.33,-9.58,-16.33,-1.32
1996,Dec,T,-10.6,-13.23,-20.15,-14.96,-22.78,-1.18,-4.78,-25.25,-5.95,-3.07,-14.3,-1.73,-18.66,-27.07,-12.92,-30.81,-0.34,-10.75,-24.98,-4.76
1997,Jan,T,-8.97,-12.51,-27.53,-15.52,-26.08,-2.03,-2.12,-26.78,-5.81,-3.3,-10.71,-0.68,-19.87,-24.81,-14.9,-31.08,-3.51,-11.31,-26.14,-2.64
1997,Feb,T,-0.77,-12.53,-25.66,-8.03,-14.9,-0.14,2.21,-10.58,2.09,1.82,-0.95,2.22,-15.64,-10.64,-10.37,-17.65,-3.73,-1.41,-10.94,1.64
1997,Mar,T,-4.14,-13.43,-25.06,-13.22,-19.03,-1.96,-1.11,-15.19,-1.92,-0.29,-6.23,-0.15,-20.29,-14.61,-15.19,-17.98,-4.84,-5.64,-16.46,-0.78
1997,Apr,T,3.44,-13.04,-15.72,1.02,-3.32,1.61,4.21,1.91,4.07,5.25,3.13,3.46,-7.86,1.25,-2.93,-1.65,-0.96,2.96,-1.18,4.07
1997,May,T,8.86,-16.43,-6.86,7.44,7.33,6.73,8.48,9.46,8.32,10.81,8.76,8.55,2.99,9.42,4.55,6.8,3.72,8.67,8.42,7.52
1997,Jun,T,13.71,-14.48,1.19,12.82,16.22,8.93,11.94,17.28,11.21,13.65,12.23,11.81,8.69,16.33,9.02,12.74,6.07,15.08,16.4,11.66
1997,Jul,T,16.01,-14.46,4.91,15.02,15.79,11.84,12.98,18.23,14.09,14.55,15.45,13.55,12.32,17.53,10.59,15.22,9.08,17.23,16.76,13.32
1997,Aug,T,14.49,-14.67,5.5,13.32,12.49,12.88,12.78,14.82,13.52,14.91,14.12,14.16,11.98,14.29,10.98,13.69,9.83,14.2,13.97,13.91
1997,Sep,T,10.21,-11.51,1.64,9.37,7.67,9.07,9.71,9.83,10.67,11.81,10.24,11.11,8.43,9.66,9.07,7.83,8.06,10.08,8.84,10.41
1997,Oct,T,-1.32,-10.56,-6.88,-4.32,-11.21,4.87,3.14,-8.07,1.26,5.19,-2.44,4.26,-7.21,-7.76,-3.58,-9.36,3.39,-2.78,-7.89,3.94
1997,Nov,T,-2.27,-13.07,-11.61,-5.83,-13.42,1.93,1.84,-11.87,1.25,2.93,-3.13,1.17,-9.04,-10.06,-4.92,-16.08,0.67,-3.6,-10.94,2.59
1997,Dec,T,-8.43,-7.36,-24.24,-17.96,-20.47,-3.46,-1.16,-21.7,-5.85,2.6,-13.45,-3.99,-19.02,-22.02,-17.46,-21.84,-4.52,-11.96,-20.48,1.08
1998,Jan,T,-9.2,-14.03,-25.92,-17.31,NA,-4.16,-3.57,-25.33,-4.85,-4.18,-10.75,0.06,-20.66,-24.43,-16.14,-26.92,-5.78,-9.25,-23.1,-2.35
1998,Feb,T,-3.48,-14.71,-25.92,-12.31,NA,-2.27,1.83,-16.63,-0.77,2.83,-5.52,2.43,-19.31,-17.13,-13.02,-18.06,-5.82,-4.13,-14.96,2.68
1998,Mar,T,-1.04,-14.98,-19.28,-2.47,-9.64,2.01,0.68,-7.57,1.07,1.63,0.57,3.14,-10.29,-6.59,-6.03,-11.78,-1.3,-2.56,-6.86,1.39
1998,Apr,T,4.53,-14.41,-11.57,-0.37,NA,2.82,3.93,3.64,3.21,5.79,2.71,3.58,-4.41,3.08,-3.33,1.39,-0.25,3.46,3.18,4.1
1998,May,T,8.52,-16.07,-4.58,4.34,7.66,4.72,6.66,9.97,6.4,10.03,5.73,6.28,0.8,8,1.79,8.51,2.16,7.03,9.55,6.86
1998,Jun,T,12.61,-15.78,3.21,10.48,13.17,8.57,10.5,14.86,10.16,13.25,10.93,9.85,8.29,14.11,8.54,14.25,5.68,12.79,14.29,10.43
1998,Jul,T,14.04,-15.68,7,14.03,16.52,10.66,11.9,17.03,12.35,14.16,13.34,12.12,13.31,15.04,11.9,15.35,8.84,14.56,17.19,11.7
1998,Aug,T,12.09,-10.12,5.76,9.5,10.14,10.7,10.38,11.66,11.01,12.31,10.91,11.61,9.17,10.31,7.79,11.09,8.8,11.34,11.68,11.17
1998,Sep,T,9.44,-11.78,3.15,7.43,5.6,8.12,8.61,7.79,8.73,9.63,8.4,8.98,6.32,7.96,5.46,6.38,7.09,8.47,7.69,8.39
1998,Oct,T,2.18,-12.08,-4.07,-0.41,-4.58,4.09,4.14,-3.29,4.07,5.98,1.71,4.53,-1.52,-2.04,-0.23,-7.78,3.25,1.61,-2.85,5.14
1998,Nov,T,-4.76,-13.81,-9.43,-6.79,-15.54,1.32,-0.54,-15.03,-0.07,0.62,-2.02,2.22,-10.07,-14.33,-6.19,-17.63,0.54,-6.29,-14.07,0.22
1998,Dec,T,-9.84,-11.65,-18.8,-15.98,-20.68,-2.17,-4.43,-21.03,-5.48,-2.28,-12.44,-1.83,-17.16,-22.27,-14.69,-26.75,-2.07,-11.84,-20.12,-3.12
1999,Jan,T,-11.17,-11.62,NA,-17.43,-28.83,-2.65,-5.43,-27.24,-6.75,-3.03,-11.68,-3.18,NA,NA,NA,-30.09,-3.14,NA,-26.38,-3.58
1999,Feb,T,-13.78,-12.47,-23.94,NA,-27.81,-6.72,-6.78,-27.09,-10.97,-1.91,-15.36,-5.44,NA,NA,NA,-27.4,-4.22,NA,-26.52,-3.31
1999,Mar,T,-4.41,-13.97,-25.11,-12.52,-16.7,-3.76,-2.03,-13.76,-4.18,0.63,-9.99,-2.18,-20.35,-13.48,-15.46,-14.34,-4.71,-4.84,-14.58,-1.26
1999,Apr,T,1.4,-13.7,-19.08,-3.32,NA,0.16,2.43,0.38,1.6,4.16,-0.13,2.11,-11.89,-1.29,-8.28,-1.82,-1.78,0.93,-1.29,2.11
1999,May,T,7.61,-11.08,-5.1,2.68,8.87,3.16,6.82,8.29,5.24,7.12,4.47,6.04,-2.25,7.14,-0.38,5.59,1.33,7.33,8.18,5.48
1999,Jun,T,12.93,-13.58,1.87,10.96,16.36,7.13,11.34,16.31,10.29,12.11,10.51,8.86,7.31,14.36,8.62,14.16,4.94,13.91,15.98,10.49
1999,Jul,T,14.67,-14.87,5.9,11.74,15.82,10.22,13.26,16.38,12.25,14.11,12.46,13.27,11.44,14.79,9.34,14.93,7.6,15.22,16.22,12.02
1999,Aug,T,13.81,-12.46,5.59,10.95,13.48,9.93,12.6,14.41,12.05,13.51,12.18,12.48,11.57,13.1,9.53,13.09,7.81,13.52,14.01,12.26
1999,Sep,T,9.37,-10.46,0.81,7.96,6.24,8.22,8.88,7.35,9.12,9.81,8.62,9.5,6.99,7.67,6.57,5.92,7.31,8.48,7.47,8.53
1999,Oct,T,1.12,-9.12,-7.95,-4.27,-8.66,2.83,NA,-6.96,2.35,6.39,-2.01,3.46,-6.11,-5.69,-3.86,-5.8,2.21,-0.19,-6.38,4.88
1999,Nov,T,-6.87,-9.9,-18.06,-12.29,-21.44,0.25,-0.24,-20.37,-2.93,2.29,-7.42,0.98,-16.35,-18.14,-11.36,-20.83,-0.01,-8.52,-19.22,0.11
1999,Dec,T,-9.51,-12.16,-27.13,-23.73,-26.94,-5.96,-1.74,-24.87,-5.53,2.13,-17.09,-3.21,-24.74,-26.16,-23,NA,-8.16,-12.61,-26.52,-0.57
2000,Jan,T,-9.58,-12.48,-25.44,-17.28,-25.7,-6.66,-3.96,-23.28,-8.07,-3.04,-15.12,-4.9,-22.59,-22.04,-17.17,-25.63,-7.71,-11.06,-25.21,-3.83
2000,Feb,T,-3.38,-14.4,-26.5,-3.31,-14.57,0.54,0.07,-14.06,-0.12,-0.2,-0.94,1.01,-11.78,-11.55,-5.26,-13.56,-0.62,-3.9,-14.11,-0.25
2000,Mar,T,-1.33,-10.04,-24.39,-6.42,-12.33,-0.26,1.14,-8.02,0.08,2.39,-0.91,1.26,-14.41,-9.53,-8.77,-8.91,-2.48,-1.96,-10.96,0.93
2000,Apr,T,2.96,-13.41,-18.24,-2.89,-5.58,0.79,3.18,-0.07,2.75,4.28,1.59,3.17,-11.39,-1.12,-5.96,-1.69,-0.58,2.51,-4.38,3.24
2000,May,T,7.81,-14.59,-10.07,3.17,3.07,3.59,6.41,6.9,6.47,8.3,5.82,7.03,-3.73,5.94,-0.02,5.53,2.15,6.61,4.47,6.38
2000,Jun,T,12.84,-15.85,2.79,11.85,15.42,8.23,10.31,16.39,10.25,11.66,10.34,8.68,6.67,14.82,9.36,13.57,5.97,14.02,14.36,10.14
2000,Jul,T,13.8,-13.36,3.53,11.96,13.52,9.59,11.53,15.31,11.93,12.92,12.33,11.57,9.63,14.12,10.04,14.69,8.64,14.24,13.68,11.88
2000,Aug,T,12.64,-11.54,3.58,10.54,9.33,10.96,11.28,10.91,11.27,12.44,12.35,13.77,8.76,10.75,8.69,9.46,9.67,11.98,9.75,11.38
2000,Sep,T,8.34,-11.53,-0.21,5.79,3.16,8.4,8.26,5.39,7.82,9.43,7.69,9.48,3.75,5.32,4.07,4.1,7.29,7.41,4.28,8.65
2000,Oct,T,1.52,-12.36,-7.99,-0.37,-9.33,4.43,4.16,-5.41,3.53,5.48,1.44,4.9,-4.55,-4.82,-1.43,-6.84,4.21,0.41,-6.11,5.06
2000,Nov,T,-1.29,-10.92,-17.9,-3.48,-13.74,2.67,2.18,-12.99,2.08,3.14,0.42,2.91,-9.86,-10.81,-5.02,-16.46,2.36,-3.34,-14.06,2.38
2000,Dec,T,-3.87,-14.61,-20.66,-3.81,-17.63,1.97,0.54,-17.63,1.62,-0.46,1.06,2.42,-10.64,-15.58,-4.53,-23.04,1.3,-5.38,-15.98,0.35
2001,Jan,T,-2.53,-8.51,-23.9,-7.37,-14.89,-1.18,2.58,-13.47,0.33,2.56,-3.79,0.24,-12.95,-12.17,-8.6,-20.77,-1.29,-3.98,-14.43,2.34
2001,Feb,T,-4.94,-15.08,-19.28,-5.86,-15.99,0.39,-0.93,-13.89,-0.69,-2.12,-1.99,0.59,-10.37,-11.22,-7.41,-18.94,-0.65,-6.12,-14.95,-1.68
2001,Mar,T,-1.78,-12.75,-26.47,-10.26,-16.93,-1.02,0.92,-12.27,0.19,0.77,-3.6,1.19,-16.94,-11.64,-13.55,-12.81,-2.04,-1.77,-15.39,0.42
2001,Apr,T,3.16,-14.27,-16.99,-1.59,-5.21,2.17,3.21,0.72,3.37,4.59,2.09,3.5,-9.18,-0.46,-5.62,-0.78,0.03,1.82,-3.15,2.87
2001,May,T,7.12,-10.35,-11.46,1.74,2.03,2.77,6.09,6.93,5.45,7.31,4.73,5.61,-5.82,4.4,-2.57,5.56,1.22,6.16,4.22,5.39
2001,Jun,T,14.49,-14.44,1.68,11.1,14.43,8.22,11.48,16.15,11.08,12.29,11.68,11.96,6.15,15.06,7.04,14.28,5.42,15.21,14.16,10.67
2001,Jul,T,14.27,-14.41,3.67,11.59,13.87,10.97,12.01,15.52,12.62,12.98,12.49,13.24,12.27,14.32,9.08,14.42,7.63,14.68,14.36,11.98
2001,Aug,T,14.62,-12.16,1.79,11.68,12.13,11.73,12.47,14.04,12.83,13.97,13.08,13.64,9.9,13.09,8.92,13.47,9.15,14.82,11.89,12.24
2001,Sep,T,9.57,-9.99,-0.01,7.33,6.92,8.51,9.46,8.6,9.28,10.16,9.14,9.92,7.03,8.29,5.74,6.21,7.29,9.58,6.81,9.09
2001,Oct,T,-1.05,-8.93,-12.44,-4.79,-7.68,3.97,3.51,-5.54,1.17,5.51,-2.38,2.78,-7.81,-6.27,-5.06,-6.8,2.79,-1.68,-6.23,4.26
2001,Nov,T,-6.9,-12,-17.34,-12.03,-17.65,1.12,-0.65,-17.47,-2.24,0.47,-6.85,0.63,-13.88,-20.29,-10.18,-20.16,1.32,-7.88,-16.89,-0.48
2001,Dec,T,-11.79,-12.28,-22.53,-20.57,-22.21,-2.96,-3.59,-23.62,-6.98,-1.69,-13.98,-3.56,-21.52,-24.82,-19.71,-27.52,-5.5,-13.14,-24.71,-1.75
2002,Jan,T,-4.61,-12.91,-27.13,-11.26,-19.12,-0.58,-0.24,-15.86,-1.4,-0.81,-4.86,-0.32,-21.59,-15.29,-16.84,-20.9,-4.94,-6.08,-16.52,-0.5
2002,Feb,T,-5.95,-11.84,-27.77,-10.54,-19.75,-3.17,-1.45,-18.08,-1.99,-0.69,-7.07,-1.18,-16.89,-14.61,-11.66,-21.69,-8.04,-4.8,NA,-1.94
2002,Mar,T,-5.54,-15.69,-18.93,-5.61,-13.53,0.75,-3.91,-12.26,-2.46,-2.09,-2.84,0,-10.92,-9.99,-6.67,-17.37,-0.45,-5.49,-12.03,-3.77
2002,Apr,T,-0.65,-16.32,-16.92,-2.52,-9.27,2.58,-0.15,-4.87,1.43,2.37,0.75,3.18,-10.68,-3.63,-6.69,-6.79,0.32,-0.42,-5.83,-0.6
2002,May,T,9.11,-14.11,-4.02,7.36,6.52,6.07,7.75,10.23,7.03,8.36,7.73,7.48,3.07,9.63,3.81,7.26,3.76,9.89,8.14,6.75
2002,Jun,T,11.88,-14.16,0.87,13.29,12.72,9.11,10.81,14.56,10.46,12.65,11.29,9.71,7.29,14.29,9.29,12.82,6.31,14.47,13.13,10.14
2002,Jul,T,15.41,-16.01,3.98,13.19,14.22,11.19,12.4,16.55,12.84,12.53,13.22,12.47,11.65,15.79,11.13,14.94,8.63,16.68,14.77,11.65
2002,Aug,T,13.84,-10.04,2.62,12.74,9.5,11.58,12.04,12.53,11.91,12.43,12.89,13.18,10.12,12.02,8.78,11.67,10.01,14.01,10,11.98
2002,Sep,T,10.04,-12.32,2.21,8.06,6.21,9.52,9.43,8.53,9.72,9.76,9.29,10.26,6.56,8.22,5.83,6.39,8.28,9.96,6.79,8.96
2002,Oct,T,5.07,-13.87,-4.57,2.39,-4.27,6.66,8.1,-0.15,6.89,6.84,6.01,7.19,0.02,0.04,1.52,-1.33,4.96,5.17,-1.92,7.09
2002,Nov,T,1.75,-11.84,-14.04,-3.15,-9.12,3.71,5.86,-7.12,4.09,4.46,1.35,4.77,-6.56,-6.68,-3.26,-11.02,1.68,2.35,-8.64,4.74
2002,Dec,T,-4.43,-11.34,-18.95,-8.7,-16.45,-0.78,0.57,-15.08,-1.74,-0.06,-6.17,-0.85,-12.13,-15,-8.57,-19.62,-1.09,-4.38,-16.01,-0.48
2003,Jan,T,-5.52,-10.82,-24.09,-11.04,-21.22,0.67,0.41,-19.59,0.21,-0.25,-1.92,2.07,-14.62,-20.64,-10.48,-22.58,-1.53,-3.2,-20.25,-0.1
2003,Feb,T,-0.42,-15.26,-26.54,-5.1,-14.29,2.62,2.28,-11.66,2.59,-0.19,2.01,3.44,-14.53,-9.02,-11.52,-13.72,-2.11,-0.22,-12.04,1.3
2003,Mar,T,-2.88,-13.62,-23.71,-9.18,-16.84,-1.34,-0.34,-13.03,-2.04,-0.83,-6.73,-0.28,-18.81,-11.04,-13.34,-14.05,-1.84,-2.79,-15.35,-0.54
2003,Apr,T,3.56,-15.28,-13.14,0.65,-4.9,2.87,4.71,0.62,3.85,5.41,3.17,4.74,-6.02,0.18,-3.25,-1.07,1.85,4.25,-2.06,4.14
2003,May,T,8.92,-13.84,-5.84,5.73,4.09,5.92,7.22,8.44,7.14,8.22,6.83,7.5,0.58,7.11,2.07,7.05,3.27,9.94,5.86,6.38
2003,Jun,T,13.22,-14.16,1.29,12.72,15.06,8.92,10.58,15.68,10.56,12.06,11.32,9.74,10.37,14.53,11.5,12.61,6.82,15.43,13.87,10.23
2003,Jul,T,16.8,-16.09,4.94,13.49,12.83,10.63,13.61,15.92,13.84,14.46,13.82,13.45,10.57,15.62,9.44,15.38,8.79,17.88,13.52,12.77
2003,Aug,T,14.34,-11.51,2.03,13.04,11.2,11.84,12.21,13.43,12.88,12.72,13.68,13.16,10.82,13.24,10.14,11.56,9.53,15.54,11.79,11.3
2003,Sep,T,9.42,-10.02,-0.04,6.71,2.07,9.07,9.29,5.44,8.6,9.32,7.69,9.19,4.68,5.42,5.46,3.03,7.94,9.84,3.33,8.96
2003,Oct,T,4.46,-8.66,-4.44,1.83,-1.45,5.42,6.9,0.01,5.98,6.29,2.79,6.61,-0.51,0.38,0.19,-2.74,4.41,5.51,-0.57,6.01
2003,Nov,T,-5.86,-11.89,-16.23,-3.9,-18.49,2.82,-2.22,-12.66,-1.11,-0.82,-3.15,1.94,-10.29,-10.04,-6.09,-17.12,1.96,-6.34,-14.22,-0.57
2003,Dec,T,-8.26,-11.46,-21.99,-13.82,-23.14,-1.46,-0.66,-22.83,-3.9,-0.11,-11.34,-1.69,-18.11,-23.07,-14.36,-26.28,-1.1,-8.42,-23.27,-0.31
2004,Jan,T,-12.42,-11.04,-22.41,-16.8,-25.7,-3.58,-6.17,-26.58,-7.89,-3.76,-12.32,-2.41,-18.54,-25.59,-15.01,-31.84,-2.27,-12.09,-24.53,-4.69
2004,Feb,T,-3.14,-15.16,-30.46,-10.04,-19.41,0.27,1.47,-17.18,0.38,1.93,-2,1.43,-18.74,-14.21,-13.39,-16.98,-2.47,-1.76,-19.06,2.05
2004,Mar,T,-4.33,-13.86,-26.24,-11.2,-18.79,-1.87,0.31,-14.46,-2.25,1.49,-6.3,-0.87,-16.09,-13.22,-12.39,-15.34,-3.26,-4.27,NA,0.58
2004,Apr,T,2.94,-13.36,-17.22,0.68,-2.15,1.41,4.42,1.71,3.73,4.98,2.53,3.59,-3.97,2.04,-1.66,-0.26,-0.48,3.54,0.54,4.08
2004,May,T,10.03,-15.8,-4.81,8.36,8.07,6.2,9.46,11.23,8.72,10.93,8.86,8.97,4.12,11.29,4.71,9.87,4.5,10.82,9.21,8.27
2004,Jun,T,14.13,-16.33,3.77,13.35,17.48,8.91,12.73,19.36,11.75,14.43,12.5,10.23,11.89,16.74,11.21,16.68,7.27,15.86,16.89,11.88
2004,Jul,T,16.58,-15.73,5.87,16.17,17.14,11.47,14.19,18.04,14.34,15.29,14.94,13.86,15.49,17.24,13.16,15.56,9.69,17.37,17.05,13.49
2004,Aug,T,16.22,-15.55,6.79,15.21,13.93,12.47,14.65,16.77,14.05,15.22,14.87,14.04,14.77,15.85,13.16,13.83,10.73,16.44,14.29,13.86
2004,Sep,T,7.19,-13.67,0.53,6.48,0.64,9.44,8.47,3.75,7.99,9.33,7.75,9.41,3.79,4.38,4.43,2.29,8.27,5.53,2.22,8.77
2004,Oct,T,3.46,-9.82,-5.92,2.23,-5.33,5.92,5.42,-1.3,5.43,5.12,4.48,6.09,-1.99,0.52,1.51,-3.91,5.01,2.05,-2.77,5.35
2004,Nov,T,-1.68,-11.04,-16.5,-4.6,-16.64,2.02,1.85,-13.88,1.44,2.68,-1.28,1.81,-10.47,-9.46,-4.93,-16.86,1.21,-3.07,-14.52,2.13
2004,Dec,T,-5.62,-11.77,-22.67,-9.54,-22.17,-0.34,-0.18,-19.63,-0.86,0.06,-4.57,0.73,-16.68,-18.44,-11.51,-23.54,-1.61,-7.02,-20.43,-0.17
2005,Jan,T,-7.34,-10.56,-22.24,-11.75,-25.34,1.24,-2.06,-22.83,-1.75,-3.76,-4.91,2.86,-17.98,-22.02,-11.33,-25.22,0.8,-8.49,-21.72,-2.56
2005,Feb,T,-6.42,-11.62,-24.86,-10.14,-19.99,0.28,-1.07,-19.05,-2.3,-0.72,-4.67,-0.44,-20.24,-17.99,-15.99,-20.87,-2.55,-7.37,-19.85,-0.74
2005,Mar,T,0.03,-10.93,-22.16,-7.5,-11.68,0.94,2.75,-6.91,1.1,3.03,-1.66,1.75,-13.38,-8.93,-9.43,-8.33,-1.96,-0.54,-10.03,2.72
2005,Apr,T,4.47,-14.51,-16.57,-6.17,-6.22,1.18,5.49,0.1,4.49,6.64,-0.54,4.29,-13.28,-3.27,-9.24,-0.03,-2.38,3.46,-3.68,5.09
2005,May,T,10.32,-16.62,-5.32,7.89,9.82,5.52,8.9,13.1,9.37,11.52,8.64,7.88,1.77,11.68,4.83,10.13,3.37,10.31,11.19,9.22
2005,Jun,T,13.83,-15.66,1.16,13.35,16.11,8.82,11.5,16.39,11.96,13.36,12.06,11.13,8.82,15.29,10.04,13.57,9.15,15.32,15.5,11.23
2005,Jul,T,16.31,-13,3.91,14.47,15.02,11.29,13.11,16.77,14.36,13.47,14.06,13.95,13.54,16.86,11.36,13.42,11.39,16.66,15.28,13.37
2005,Aug,T,14.5,-14.46,5.73,13.25,12.15,12.04,12.69,14.08,13.51,13.98,13.52,13.38,13.24,13.95,11.58,13.32,11.33,14.81,12.48,12.82
2005,Sep,T,10.77,-14.08,0.9,8.41,6.03,9.62,9.59,7.93,10.46,10.59,9.48,10.11,7.18,8.74,7.32,6.69,8.81,9.76,7.53,9.61
2005,Oct,T,2.56,-8.78,-5.64,-1.01,-5.42,4.88,4.09,-2.56,4.02,5.35,1.7,4.27,-3.42,-1.92,-1.57,-4.39,4.66,1.4,-3.62,4.88
2005,Nov,T,-8.43,-6.79,-18.28,-14.32,-22.83,-1.1,-2.21,-20.6,-4.61,1.93,-11.84,-2.07,NA,NA,-11.92,-20.64,-0.58,-10.56,-22.05,0.25
2005,Dec,T,-3.67,-11.79,-20.06,-10.11,-15.6,1.13,1.17,-17.31,0.61,0.92,-2.76,1.66,-17.88,-14.91,-11.41,-19.81,-0.82,-5.38,-14.94,1.38
2006,Jan,T,-11.9,-12.22,-24.3,-21.71,-30.76,-5.41,-4.9,-30.07,-6.48,-1.42,-17.53,-3,-27.47,-30.12,-21.78,-28.35,-8.07,-14.77,-31.67,-2
2006,Feb,T,-5.62,-14.87,-22.25,-7.22,-15.87,-1.38,-3.81,-14.68,-2.4,-1.97,-5.21,-1.5,-14.85,-11.73,-11.34,-19.97,-3.09,-7.78,-14.59,-1.5
